"Date","Value"
"16-08-2022","2.1997"
"17-08-2022","2.3736"
"18-08-2022","2.404"
"19-08-2022","2.4783"
"22-08-2022","2.5594"
"23-08-2022","2.6592"
"24-08-2022","2.7722"
"25-08-2022","2.7857"
"26-08-2022","2.791"
"30-08-2022","2.847"
"31-08-2022","2.9196"
"01-09-2022","3.0279"
"02-09-2022","3.0485"
"05-09-2022","3.0651"
"06-09-2022","3.1337"
"07-09-2022","3.106"
"08-09-2022","3.106"
"09-09-2022","3.2043"
"12-09-2022","3.1377"
"13-09-2022","3.2285"
"14-09-2022","3.2082"
"15-09-2022","3.2305"
"16-09-2022","3.2627"
"20-09-2022","3.4029"
"21-09-2022","3.4434"
"22-09-2022","3.626"
"23-09-2022","3.9689"
"26-09-2022","4.288"
"27-09-2022","4.527"
"28-09-2022","4.1164"
"29-09-2022","4.2203"
"30-09-2022","4.163"
"03-10-2022","4.048"
"04-10-2022","4.018"
"05-10-2022","4.17"
"06-10-2022","4.3286"
"07-10-2022","4.3984"
"10-10-2022","4.6494"
"11-10-2022","4.6433"
"12-10-2022","4.6289"
